관리실	NULL				
관리실장	NULL				
관리원	the managing person				
관리인	a caretaker, custodian, janitor, manager				
관리자	conservator, curator				
관리직	management				
관리책	NULL				
관리청	intendance				
관리하다	To manage or  control or  supervise or  manage				
관리학과	management science				
관망	step back, appreciate from a distance				
관망적	NULL				
관망하다	to step back and take a look				
관명	NULL				
관명 항거의	contumacious				
관명으로는	controller				
관명항거	contumacy				
관모	aigrette, crest, pappus, topknot				
관모구	blowball				
관모성의	pa(p)poose				
관모양의	tubulous				
관목	a bush, a shrub				
관목림	NULL				
관문	a bar, barrier, gate ; sth to pass through to get somewhere (fig.)				
관민	NULL				
관변	official govt. circles				
관병식	review				
관보	gazette				
관보로 고시하다	gazette				
관보에 게재하다	gazette				
관복	robe				
관부	NULL				
관북	NULL				
관비	NULL				
관비 여행	junket				
관비여행	facility trip				
관비여행자	junketeer				
관사	a grammatical article (a, the)				
관사	residence				
관산	NULL				
관산류	peracid				
관상	contemplation				
관상	shaped like a tube				
관상가	physiognomical, physiognomist				
관상기관	fistula				
관상대	weather station				
관상대원	weatherman				
관상부	tubulation				
관상수	NULL				
관상용	NULL				
관상학	personology				
관생의	perfoliate				
관서	NULL				
관서	NULL				
관서장	NULL				
관석	capstone				
관석	perpend				
관석 매장지	mine field				
관선	NULL				
관선의	designated				
관성	inertia				
관성 유도장치의 설치대	inertia platform				
관성 항법 시스템	inertia navigation system				
관성유도	inertia guidance				
관성항법	inertia navigation				
관성효과	inertia effect				
관세	customs duties, impost, tariff				
관세 동맹	customs union				
관세 동맹	Zollverein				
관세 무역 일반협정	GATT				
관세 장벽	tariff wall				
관세가 고율인	heavyduty				
관세가 붙는	customable				
관세국장	NULL				
관세동맹	Zollverein				
관세를 결정하다	impost				
관세를 물어야 할	dutiable				
관세를 지불하다	clear				
관세율	custom tariff				
관세음보살	NULL				
관세의	custom				
관세의 보호를 받지 않는	unprotected				
관세표	custom tariff				
관세표	tariff				
관세화	NULL				
관속	NULL				
관수	douche				
관수하다	douche				
관습	Custom or  usage				
관습법	common law				
관습법	unwritten law				
관습법 혼인	common-law marriage				
관습법상의	common-law				
관습법의	common-law				
관습상의	customary				
관습에 매이지 않은	unconventional				
관습에 얽매이지 않는	raffish				
관습에 의하여 확립된	institutive				
관습을 무시하다	be a  law  (un) to oneself				
관습의	consuetudinary				
관습적	NULL				
관습적인	institutive				
관습화	NULL				
관식	NULL				
관식을 단	crowned				
관심	Concern or  interest				
관심권	NULL				
관심도	NULL				
관심사	A matter of concern and interest				
관심없는	oblivious				
관심없는	regardless				
관심을 가지다	care				
관심을 가지지 않는	unconcerned				
관심을 가진	concerned				
관심을 갖게하다	interest				
관심을 갖다	concern				
관심을 끄는	attractive				
관심자	NULL				
관아	NULL				
관악	piping				
관악기	pipe				
관악기	wind instrument				
관악기를 연주하며 거리를 누비고 다니는 소인수의가두 음악대	German band				
관악기의 음향 조절 마개	fipple				
관에 넣다	coffin				
관에 박힌	standing				
관여자	partaker				
관여하다	concern, participate				
관엽	NULL				
관엽 식물	foliage plant				
관영	NULL				
관영의	governmental				
관영의	governmentoperated				
관옥 장식이 달린	bugled				
관왕	NULL				
관외	NULL				
관용	for government use				
관용	toleration, clemency, tolerance				
관용	of common usage				
관용구	idiom, phrase				
관용구적	idiomatically				
관용도	latitude				
관용법	usage				
관용어	NULL				
관용어법	locution				
관용적	NULL				
관용표현	idiomatic expressions				
관용화	NULL				
관원	NULL				
관으로 된	tubulous				
관으로 하다	tubulate				
관을 가진	tubate				
관을 들거나 옆을 따라가는장송자	pallbearer				
관을 삽입하다	intubate				
관을 씌우는 사람	crowner				
관을 씌우다	crown				
관음자	voyeur				
관음적	NULL				
관음중의	voyeuristic				
관의	hearsecloth				
관의	tubal				
관의  재료	piping				
관의 제작	tubulation				
관이 달린	tubulate				
관이 없는	ductless				
관이 있는	pipy				
관이 있는	tubulous				
관인화	NULL				
관입	intrusion				
관입시키다	intrude				
관입의	intrusive				
관자	NULL				
관자놀이	temple				
관자놀이	the temple(of the head)				
관자놀이의	temporal				
관작	NULL				
관장	charge,manage,administer				
관장	the curator (library,museum)				
관장	clyster (old-fashioned word for an edema), injection into the rectal cavity, edema				
관장기	enema				
관장기	syringe				
관장약	injection				
관재	NULL				
관재료	tubing				
관재인	assignee, committee, depositary, trustee				
관저	residency				
관전	NULL				
관전평	NULL				
관절	articulation, joint				
관절구	condyle				
관절염	arthritis				
관절중	arthropathy				
관절통	arthralgia				
관점	A point of view or a standpoint/outlook				
관제	an official regulation				
관제	controlling, managing				
관제	manufacture by the government				
관제관	a controller				
관제사	NULL				
관제소	flight control				
관제실	control room				
관제탑	a control tower				
관제하다	to control, govern, administrate				
관조	NULL				
관조자	NULL				
관존민비	NULL				
관종	chime				
관주	perfusion				
관주 성서	reference bible				
관주기	irrigator				
관주법	irrigation				
관주하다	irrigate				
관중	male fern				
관중석	auditorium				
관직	appointment to a govt position				
관직명	NULL				
관직자	NULL				
관질환 집중 치료 병동	CCU				
관찬	NULL				
관찰	Observation or  survey				
관찰결과	observation				
관찰국	NULL				
관찰기	NULL				
관찰력	powers of observation				
관찰사	NULL				
관찰자	a observer, an spectator				
관찰하다	to observe or  view or  watch				
관철	bringing/realizing sth, bringing to fruition, accomplish				
관철	to percieve				
관철하다	 to predict				
관철하다	to bring about/achieve a result				
관청	a public office, a govt. office				
관청가	civic center				
관청근무	civil service				
관청식	bureaucratic red tape				
관청어	officialese				
관측	watching a natural phenomena; (military) sb who watches enemy moements				
관측기	NULL				
관측기구	an observation ballon 				
관측소	observation post, observatory, tracking station				
관측자	NULL				
관측적인	observing				
관측치	NULL				
관측통	NULL				
관치	NULL				
관타나모만쿠바 남동부의 만	Guantanamo Bay				
관통	penetration, perforation, transfixion				
관통성	penetrability				
관통하는	penetrating, perforative				
관통하다	penetrate, pierce, transpierce				
관통형	NULL				
관포	hearsecloth				
관포지교	우정이 깊은 사귐.  관중과 포숙의 사귐으로 깊은 우정. 				
관품제	NULL				
관하다	Refer to or  be about				
관학자	NULL				
관한하다	extending the time				
관할	jurisdiction				
관할권	jurisdiction				
관함식	review				
관해서는	by				
관해파리	siphonophore				
관행	habit or customary practice				
관행화	NULL				
관헌	NULL				
관현악 조곡	orchestration				
관현악 편곡	orchestration				
관현악과	NULL				
관현악단	orchestra				
관현악보 작성	scoring				
관현악용으로 작곡하다	orchestrate				
관형사적인	adnominal				
관형어	an undeclinable adjective				
관형적인	attributive				
관혼상제	the 4 traditional korean ceremonies of coming-of-age, marriage, death, and ancestor worship				
관활	NULL				
괄괄함	termagancy				
괄목상대	 괄목 (눈을 비비다) .  남의 학식이나 재주가 갑자기 느는것을 보아 인식을 새롭게 함. . 				
괄목하다	amazing, stupefying, surprising				
괄범삭	gasket				
괄선	vinculum				
괄시	NULL				
괄시하다	treating poorly				
괄약	strangulation				
괄약근	constrictor				
괄약근	sphincter				
괄약적인	constrictive				
괄약하다	strangulate				
괄태충	slug				
괄호	parenthesis				
괌섬	Guam				
광	the width or breadth of something				
광	a mine, a mine shaft				
광	a ray of light				
광	barn, closet, storeroom				
광	enthusiast, junkie, mania				
광 능동적인	photoactive				
광 에너지를 음파로 바꾸는	optoacoustic				
광각 렌즈	pantoscope				
광각 사진	cover shot				
광각 카메라	pantoscopic				
광각의	wideangle				
광갱	mine1				
광검출기	photodetector				
광견병	rabies				
광견병 예방 접종	Pasteur treatment				
광견병 예방 접종법	pasteurism				
광견병 예방 접종을 하다	pasteurize				
광견의	rabid				
광경	A spectacle or a sight in 3-d and uncut (compare 관광 tourism)				
광고	Advertisement				
광고 담당자	advertising man				
광고 대리업자	publicity agent				
광고 대행소	ad agency				
광고 대행업자	ad agent				
광고 문안 작성	copywriting				
광고 문안 작성자	copywriter				
광고 문안 작성자	leafleteer				
광고 방송	commercial				
광고 방송	commercial message				
광고 붙이는 사람	sticker				
광고 삐라 돌리는 사람	leafleteer				
광고 스티커	bumpersticker				
