saĝkal  [STONE]  𒊕𒆗  saĝ-kal  "a stone" 
saĝkešed  [FISH]  𒊕𒆟𒄩  sag-keš2 ku6  "a fish" 
saĝkešed  [STRAP]  𒊕𒆟;𒋢𒊕𒆟  saĝ-keš2 ;  kuš saĝ-keš2  "a strap; loop, string" #? 
saĝkigudak  [TRAPEZIUM]  𒊕𒆠𒄞  saĝ-ki-gud  "a geometric shape; trapezium (math.)" #pūt alpi 
saĝkur  [FISH]  𒊕𒆳  saĝ-kur  "a fish" 
saĝmen  [CROWN]  𒊕GA2×ME+EN  saĝ-men  "a crown" 
saĝniĝin  [DISEASE]  𒊕𒆸  saĝ-niĝin  "a disease" 
saĝnim  [DISEASE]  𒊕𒉏𒉏  saĝ-nim-nim  "a disease" 
saĝPA  [POUCH]  𒊕𒉺  saĝ-PA  "a pouch" #nēpeštu 
saĝpap  [~FISH]  𒊕𒉽  saĝ-pap  "a designation of fish" 
saĝsibadbad  [DRILL]  𒊕𒋛𒁁𒁁  saĝ-si-bad-bad  "a drill" 
saĝsum  [COMMODITY]  𒊕𒋧  saĝ-sum  "a commodity" 
saĝursaĝ  [PERFORMER]  𒊕𒌨𒊕  saĝ-ur-saĝ  "a cultic performer" 
sah  [MAT]  𒆤  sah  "a mat" #suhhu 
sahar  [VESSEL]  𒂁𒅖;𒂁𒊬  dug sahar ;  dug sahar2  "a vessel" #šaharru 
saharšuba  [DISEASE]  𒅖𒊒𒁀  sahar-šub-ba  "a disease" 
sahir  [NET]  𒊓𒂡  sa-hir  "a net" #sahirru 
sahur  [PROFESSION]  𒊓𒄯  sa-hur  "a profession" 
sal  [POLE]  𒉌  sal3  "a pole" #mudulu 
SAL.SAL  [FISH]  𒊩𒊩𒄩  SAL-SAL ku6  "a fish" 
sala  [~PLOW]  𒄑𒊩𒆷;𒊩𒆷  ĝeš sal-la ;  sal-la  "a designation of plows" #musirru 
salhub  [NET]  𒊓𒀠𒄸  sa-al-hub2  "a net" 
SALI  [INSTRUMENT]  𒊓𒇷  SA.LI  "a musical instrument; a geometric shape" #pagû 
salkad  [NET]  𒊓𒀠𒆒  sa-al-kad4  "a net" 
SALLULBALAG  [PROFESSION]  𒊩𒈜𒁆  SAL.LUL.BALAG  "a profession" 
SALSAL  [BIRD]  𒊩𒊩𒄷  SAL.SAL mušen  "a bird" 
SALzi  [BIRD]  𒊩𒍣𒄷  SAL-zi mušen  "a bird" 
samana  [TREE]  𒄑𒊓𒈠𒈿  ĝeš sa-ma-na2  "a tree" #samānu 
samazum  [TREE]  𒄑𒊓𒈠𒍮  ĝeš sa-ma-zum  "a tree" 
samsatum  [EMBLEM]  𒊓𒄠𒊓𒌈  sa-am-sa-tum  "a solar emblem" 
saNI  [NET]  𒊓𒉌  sa-NI  "a net" 
sašušgal  [NET]  𒊓𒋙𒃲;𒊓𒋙𒍑𒃲;𒊓𒋙𒃲  sa-šuš-gal ;  sa-šu2-uš-gal ;  sa-šuš2-gal  "a net" 
sa'ur  [NET]  𒋢𒊓𒃡  kuš sa-ur3  "a net" #šēšû 
sazid  [CROP]  𒊓𒍥  sa-zid2  "a crop" 
sekrum  [WOMAN]  𒍣𒅅𒀸  se2-ek-rum  "a class of women" #sekretu 
ses  [BIRD]  𒋀𒄷  ses mušen  "a bird" #marratu 
sig  [WORKER]  𒅊  sig7  "a class of worker" 
SIG  [~COW]  𒅊  SIG7  "a designation of cows" 
SIG7 .abala  [DEFECT]  𒅊𒀀𒁄  SIG7-a-bal  "a defect" 
SIGa  [PROFESSION?]  𒅊𒀀  SIG7-a  "a type of profession?" 
sigal  [BREAD]  𒋛𒃲  si-gal  "a type of bread" 
sigba  [TOOL]  𒋞𒁀  sig4-ba  "a brickmaker's tool" 
sigbar  [PRIEST]  𒋠𒁇  sig2-bar  "a priest" #luhšû ;  sigbarû 
sigda  [BASKET]  𒄀𒋛𒅅𒁕  gi si-ig-da  "a basket" 
SIGEN  [GODDESS?]  𒅊𒂗  SIG7 .EN  "a type of goddess?" 
sigĝeš  [PROFESSION]  𒅊𒄑  sig7-ĝeš  "a profession" 
SIGHI  [GODDESS?]  𒅊𒄭  SIG7 .HI  "a birth goddess?" 
siki  [~BREAD]  𒌓;𒆗  siki2 ;  sig15 ?  "a designation of bread" #sīku 
sikil  [PLANT]  𒌑𒂖  u2 sikil  "a medicinal plant" #sikillu 
sikil  [STONE]  𒎎𒂖  na4 sikil  "a stone" #sikillu 
sikin  [CONTAINER]  𒋠𒇴;𒂁  sikin ;  šikin2  "a container for oils" #šikinnu 
sila  [UNIT]  𒋡  sila3  "a unit of capacity; a vessel" #mīšertu ;  qû 
SILA.MIN  [FISH]  𒋡𒌋𒌋𒄩  SILA3-MIN3 ku6  "a fish" 
silaĝ  [FUNNEL]  𒋃  silaĝ  "a seed funnel" #nuttû 
silaĝ  [~BODY]  𒋃  silaĝ  "a body part" #lašû 
silazubud  [FISH]  𒋡𒄪𒄩  sila3-zubud ku6  "a fish" 
silim  [VESSEL]  𒆗  silim2  "a vessel" #hupšašû 
simgid  [SWALLOW]  𒉆𒁍𒄷  sim-gid2 mušen  "a swallow" 
simma  [FISH]  𒉆𒈠𒄩  sim-ma ku6  "a fish" 
sipad  [BIRD]  𒉺𒇻𒄷  sipad mušen  "a bird" 
siraš  [BEER]  𒋋  siraš3  "a beer" #sīrašû 
su  [BIRD]  𒇭𒄷  su7 mušen  "a bird" 
SU  [FISH]  𒋢𒄩  SU ku6  "a fish" 
sud  [BIRD]  𒉢𒄷  NU11 mušen  "a bird" 
SUD  [~LAND]  𒋤  SUD  "a qualification of land" 
sudaĝ  [METAL]  𒋤𒁺𒉘;𒋤𒉘;𒋤𒌓𒉘  sud-ra2-aĝ2 ;  sud-aĝ2 ;  su3-ud-aĝ2  "a precious metal; (to be) shiny (a divine epithet)" #elmēšu 
sudda  [BIRD]  𒋢𒆳𒊒𒁕𒄷  sud3-da mušen  "a bird" 
sudin  [CHARIOT]  𒋢𒁷  su-din  "a part of a chariot" #šuttinnu 
sudin  [PLANT]  𒌑𒋢𒁷  u2 su-din  "a plant" 
sug  [~GRAIN]  𒋤;𒆹·(𒋤𒉺𒂖);𒆹·(𒉺𒋤𒂖)  sug4 ;  sug x (|SUD.PA.EL|) ;  sug x (|PA.SUD.EL|)  "a ripe stalk of grain or part of a stalk of grain" 
suGAN  [~METALLURGY]  𒋢𒃶;𒋤𒃶  su-GAN ;  su3-GAN  "a material used in metallurgy" 
suhsah  [SOUND]  𒄗𒄗  suh3-sah4  "a sound (onomatopoeic)" 
suhub  [~OXEN]  𒀯;𒋗𒁹  suhub2 ;  suhub  "a description of oxen" 
suhur  [TOOL]  𒄑𒋦  ĝeš suhur  "a tool" #mekkû 
suhurmaš  [FISH]  𒋦𒈧𒄩;𒋦𒈦𒄩  suhur-maš2 ku6 ;  suhur-maš ku6  "a mythical fish" #bitrû ;  suhurmāšu 
suhursumla  [FISH]  𒋦𒅾𒇲𒄩  suhur-sum4-la2 ku6  "a fish" #ziqnānu 
suhurtunbar  [FISH]  𒂅𒄩𒋦;𒄩𒋦𒂅;𒋦𒂅𒁇𒄩  TUN3 .KU6 .SUHUR ;  ku6 suhur-tun3 ;  suhur-tun3-bar ku6  "a fish" #sapsapānu 
sukud  [HEADDRESS]  𒃴  sukud  "a crown or headdress" 
sula  [~LAND]  𒋤𒆷  su3-la  "a qualification of land" 
sullim  [SPICE]  𒌑𒂙𒊬;𒂙  u2 sullim sar ;  sullim  "a spice" #šambaliltu 
suluhu  [FLEECE]  𒋠𒋤;𒍣𒍣𒆸  suluhu ;  suluhu3  "a long haired sheep; a ceremonial garment; fleece" #itqu ;  kitītu ;  lamahuššû ;  raqqatu ;  sulumhû 
sumašSUD  [FISH]  𒋨𒋤𒄩  sumaš-SUD ku6  "a fish" 
sur  [BREAD]  𒋩  sur  "a bread" 
surru  [PRIEST]  𒋪  surru  "a priest" #surrû 
susbu  [PRIEST]  𒈽;𒈽  susbu ;  susbu2  "a priest" #ramku 
susu  [REED]  𒄀𒇭𒇭  gi su7-su7  "a reed" 
ša  [BIRD]  𒊭𒄷  ša mušen  "a bird" 
šabar  [~FISH]  𒊮𒁇  ša3-bar  "a designation of fish" 
šadug  [~GOAT]  𒊮𒄭  ša3-dug3  "a designation of goats" 
šag.IM.bulu  [DISEASE]  𒊮𒅎𒁍𒇻  šag4-IM-bu-lu  "a disease" 
šag.ZIZIA  [BIRD]  𒊮𒍣𒍣𒀀𒄷  šag4-|ZI&ZI.A| mušen  "a bird" 
šagadu  [GARMENT]  𒊮𒂵𒆕;𒌆𒊮𒂵𒆕  ša3-ga-du3 ;  tug2 ša3-ga-du3  "a garment" #šakattû 
šagan  [~PIG]  𒌋𒃶·(𒂼)𒃶;𒌋𒃶;𒌋𒃶·(𒂼)𒊭  šagan x (|GA2 ×AN|) gan ;  šagan ;  šagan x (AMA) ša  "a designation of pigs; pregnant?" 
šagara  [STONE]  𒎎𒊭𒂵𒊏  na4 ša-ga-ra  "a stone" 
šagaru  [OBJECT]  𒍏𒊭𒂵𒊒  urud ša-ga-ru  "a metal object" 
šagbar  [FISH]  𒊮𒁇𒄩  šag4-bar ku6  "a fish" 
šagbatuku  [NOTATION]  𒊮𒁀𒌇;𒊭𒁀𒁺𒂵  šag4-ba-tuku ;  ša-ba-du-ga  "a liturgical rubric" 
šagburšuna'a  [DISEASE]  𒊮𒁓𒋗𒈿𒀀  šag4-bur-šu-na2-a  "a disease" 
šagdubdidli  [WORKER]  𒊮𒁾𒐀  šag4-dub-didli  "a worker" 
šageguru  [OFFERING]  𒊮𒍻𒄦;𒊮𒅆𒃸  šag4-ge-guru7 ;  šag4-ge8-guru6  "a type of offering" #šagigurrû 
šaggadala  [PRIEST]  𒊮𒃰𒇲  šag4-gada-la2  "a priest" #labiš kitê 
šagha  [CLOTH]  𒊮𒄩  šag4-ha  "a cloth" #šahhu 
šaghab  [BIRD]  𒊮𒇥𒄷  šag4-hab2 mušen  "a bird" 
šagi  [PLANT]  𒊮𒄀𒊬  ša3-gi sar  "a plant" #pukuli 
šagida  [GARMENT]  𒊮𒄀𒍏  ša3-gi-da5  "a garment" 
šagkal  [TREE]  𒄑𒊮𒆗  ĝeš šag4-kal  "a tree, a type of willow" #šakkullu 
šagkalsag  [TREE]  𒊮𒆗𒅊  šag4-kal-sag12  "a tree" #taradû 
šaglatum  [GARMENT]  𒌆𒊮𒇲𒌈  tug2 šag4-la2-tum  "a garment or part of a shoe" #šallatu 
šagluha  [FISH]  𒊮𒈛𒄩𒄩  šag4-luh-ha ku6  "a fish" 
šagsud  [~DATES]  𒊮𒋤  šag4-sud  "a designation or quality of dates" #šuşû, šişūtu 
šagtahar  [DISEASE]  𒊮𒋫𒄯  šag4-ta-har  "a disease" 
šaĝan  [FLASK]  𒌋𒃶;𒂁𒌋𒃶  šaĝan ;  dug šaĝan  "a flask" #šikkatu 
šaĝar  [OPPRESSED]  𒇽·𒃷@t;𒊭𒂷;𒇽·𒃷@t·(𒇽)  šaĝa ;  ša-ĝa2 ;  šaĝa x (LU2 )  "a wronged person; (to be) slain; (to be) afflicted, oppressed" #hablu ;  šagšu 
šah  [FISH]  𒋚𒄩  šah ku6  "a fish" 
ŠAHZEDA  [PIG]  𒋚𒍢𒁕;𒋀𒁕  ŠAH.ZE2 .DA ;  ŠEŠ.DA  "a pig" #šahû api 
šakira  [PLANT]  𒌑𒌼;𒌑𒌼;𒌑𒌼·(𒍇𒉌𒂵)  u2 šakira3 ;  u2 šakira ;  u2 šakira x (|URU×MIN+NI+GA|)  "a plant" #šakirû 
šalambi  [GRASS]  𒊮  šalambi  "a grass" #šaddaru 
šaman  [VESSEL]  𒂁𒌋𒃶  dug šaman2  "a vessel" #šappatu 
šar  [~COW]  𒊹·(𒉈)  šar x (NE)  "a designation of cows" 
šaršabid  [TREE]  𒄑𒊹·(𒉈)𒁺𒆪  ĝeš šar x (NE)-ša4-bid3  "a tree" #šaršabiţţu 
šarumium  [~SHEEP]  𒊭𒊒𒈪𒌝  ša-ru-mi-um  "a designation of sheep" 
šašku  [POLE]  𒁍  šašku  "a pole" #giššaškû 
šašurum  [OBJECT]  𒊭𒋗𒊒𒌝  ša-šu-ru-um  "a reed object" 
šaUNUa  [THREAD]  𒊮𒌋𒉡𒀀  ša3-U.NU-a  "a type of thread" 
ša'uša  [LANCE]  𒄑𒊮𒌷𒁺  ĝeš ša3-u19-ša4  "a lance" #sappu 
še  [PLANT]  𒊺𒊬  še sar  "a plant" 
še  [SHAPE]  𒊺  še  "a geometric shape" 
še.X.X  [BIRD]  𒊺·x𒄷  še-X-X mušen  "a bird" 
šed  [BIRD]  𒄷𒈿𒄷  še21 mušen  "a bird" 
šedug  [TREE]  𒄑𒊺𒄭;𒊺𒆕  ĝeš še-dug3 ;  še-du3  "a tree" 
šeg  [ANIMAL]  𒊾  šeg9  "a deer or mountain goat" #atūdu 
šeg  [FISH]  𒊾(¿)𒄩  šeg9 (LAK263) ku6  "a fish" 
šegbar  [ANIMAL]  𒊾𒁇  šeg9-bar  "a deer or mountain goat" #šapparu 
šegšeg  [BIRD]  𒍋𒍋𒄷;𒅆𒅆𒅅𒄷;𒅆𒅅𒅆𒅅𒄷  šeg5-šeg5 mušen ;  ši-ši-ig mušen ;  ši-ig-ši-ig mušen  "a bird" #šeššeku 
šegšeg  [STONE]  𒎎𒊾·(𒍀)𒊾·(𒍀)  na4 šeg x (|URU×GU|)-šeg x (|URU×GU|)  "a stone" 
šeĝuš  [BARLEY]  𒊺𒈲;𒊺𒋀  še-muš ;  še-muš5  "a barley" #šigūšu 
ŠEHI  [TREE]  𒄑𒊺𒄭  ĝeš ŠE.HI  "a tree" 
še'ila  [FESTIVAL]  𒊺𒅍𒆷  še-il2-la  "a festival" 
šelu  [METAL]  𒊺𒈖  še-lu3  "a metal" 
šem  [DRUM]  𒀚;𒀎  šem3 ;  šem5  "a drum" #halhallatu 
šemar  [PLANT]  𒊺𒈥  še-mar  "a plant; a type of barley" 
šembulug  [RESIN]  ¿;𒋌;𒋉;¿·(𒋆𒁄);¿·(𒋎)  šembulug2 ;  šembulug3 ;  šembulug5 ;  šembulug x (|ŠIM.BAL|) ;  šembulug x (|ŠIM×KUŠU2 |)  "a resin; a tree" #ballukku 
šemešala  [TREE]  𒋑  šemešal  "a tree; an aromatic" #šimiššalû 
šena  [BIRD]  𒊺𒈾𒄷  še-na mušen  "a bird" 
šena  [PLANT]  𒌑𒊺𒈿  u2 še-na2  "a plant" 
šendani  [OBJECT]  𒊿𒁕𒉌  šen-da-ni   "a bronze object" 
šendili  [EWER]  𒍏𒊿𒇺  urud šen-dili2  "a ewer" #šennu 
šennu  [PRIEST]  𒂗𒈨𒀜𒆬  šennu  "a priest" #ēnu 
šenšenbal  [BIRD]  𒊿𒊿𒁄𒄷  šen-šen-bal mušen  "a bird, quail?" #urballu 
šer  [OBJECT]  𒂠𒉪;𒄑𒉪  še3 šer7 ;  ĝeš šer7  "a part of a wooden item" 
šerbil  [TREE]  𒄑𒂡𒉋  ĝeš šer3-bil2  "a tree" #šerbillu 
šergu  [STRING]  𒊺𒅕𒄖;𒉪𒄖;𒂠𒉪𒄖;𒂠𒅕𒄖  še-er-gu ;  šer7-gu ;  še3 šer7-gu ;  še3-er-gu  "a string of fruit" #šerku 
šerim  [~LOOM]  𒋳;𒇡;𒋳·(𒋳𒌆)  šerim ;  šerim2 ;  šerim x (|TAG.TUG2 |)  "a part of the loom" #şīşītu 
šerimsur  [COCOON]  𒆸·𒊺𒋧  šerimsur  "a cocoon of a caterpillar" #tušaru 
šerrum  [MAT]  𒄀𒉪𒊒𒌝;𒄀𒉪𒌝;𒄀𒉪𒊒  gi šer7-ru-um ;  gi šer7-um ;  gi šer7-ru  "a reed mat" #šēru 
šertab  [FENCE]  𒊺𒅕𒋰  še-er-tab  "a reed fence" #limītu 
šeš  [BIRD]  𒋀𒄷  šeš mušen  "a bird" #marratu 
šeš  [FISH]  𒋀𒄩  šeš ku6  "a fish" 
šeš  [OBJECT]  𒄑𒋀  ĝeš šeš  "a metal or reed object" #šušû 
šešal  [GRAIN]  𒊺𒊩  še-šal  "a grain" #dillatu 
šešbalagal  [PROFESSION]  𒋀𒁄𒃲  šeš-bala-gal  "a profession" 
šešbanda  [RELATION]  𒋀𒌉𒁕  šeš-ban3-da  "a kinship term" 
šešerinra  [WORKER]  𒋀𒂟𒊏  šeš-erin-ra  "a worker" 
šešgal  [RELATION]  𒋀𒃲  šeš-gal  "a kinship term; a foreman" 
šeturum  [GARMENT]  𒌆𒊺𒌅𒊒𒌝  tug2 še-tu-ru-um  "a garment" 
še'ur  [BIRD]  𒊺𒌫𒄷;𒋗𒋩𒄷  še-ur2 mušen ;  šu-sur mušen  "a bird" #kapru 
šezah  [GRAIN]  𒊺𒉈  še-zah  "a grain" #lu'āštu 
ŠID  [POT]  𒋃;𒂁𒋃  ŠID ;  dug ŠID  "a pot" 
šidšid  [PALM]  𒋃𒋃  šid-šid  "a wild date palm" #alamittu 
šil  [EQUIPMENT]  𒌋  šil3  "a piece of equipment" #šēlu ša nukarribu 
šilibka  [GARMENT]  𒌆𒅆𒇷𒅁𒅗  tug2 ši-li-ib-ka  "a textile" #šilipkā'u 
šillumgu  [BIRD]  𒅆𒀧𒈝𒄖𒄷  ši-il-lum-gu mušen  "a bird" #šilingu 
šimaški  [~SHEEP]  𒇻𒋢;𒇻𒋢𒀀  šimaški ;  šimaški2  "a designation of sheep and goats (lit. Šimaškian)" 
šimbirida  [PLANT]  𒌑𒆳𒊏𒊬𒊬;𒌑𒆳  šimbirida sar ;  |U2 .KUR|?  "a medicinal plant" #nīnû 
ŠIMga  [PLANT]  𒌑𒋆𒂵  u2 ŠIM-ga  "a plant" 
šim'i  [COMMODITY]  𒋆𒉌  šim-i3  "a commodity" 
šim'im  [RESIN]  𒋆𒅎  šim-im  "a resin" 
šimmu  [PRIEST]  𒋆𒊬  šim-mu2  "a priest" #ašīpu 
šir  [SING]  𒂡  šir3  "a song; to sing" #zamāru ;  zamāru ša pitni 
širdili  [~GARLIC]  𒉢𒀸  šir-dili  "a qualifier of garlic" 
širgida  [SUBSCRIPT]  𒂡𒁍𒁕;𒂡𒁍𒁺  šir3-gid2-da ;  šir3-gid2-du  "a literary subscript" 
širkalkal  [SUBSCRIPT]  𒂡𒆗𒆗  šir3-kal-kal  "a literary  subscript" 
širnamgalak  [SUBSCRIPT]  𒂡𒉆𒍑𒆪  šir3-nam-gala  "a literary subscript" 
širnamšubak  [SUBSCRIPT]  𒂡𒉆𒊒;𒂡𒉆𒋗𒌒  šir3-nam-šub ;  šir3-nam-šu-ub  "a literary subscript" 
širnamursaĝak  [SUBSCRIPT]  𒂡𒉆𒌨𒊕𒂷  šir3-nam-ur-saĝ-ĝa2  "a literary subscript" 
ŠIRNAR  [SONG]  𒂡𒈜  ŠIR3 .NAR  "a type of song" 
širsud  [SUBSCRIPT]  𒂡𒋤  šir3-sud  "a literary subscript" 
širšaghulak  [SUBSCRIPT]  𒂡𒊮𒄾𒆷  šir3-ša3-hul2-la  "a literary subscript" 
šita  [PRIEST]  𒋖  šita  "a priest; ~ figurine" #ellu ;  ikribu ;  ramku 
šita  [WEAPON]  𒄑?;𒄑𒄑?;𒄑𒌋𒆤;𒄑𒋖·(𒆕𒄑)  šita2 ;  ĝeš šita2 ;  ĝeš šita4 ;  ĝeš šita x (|KAK.GIŠ|)  "a weapon" #kakku 
šita'aba  [PRIEST]  𒋖𒀊𒁀  šita-ab-ba  "a priest" 
šita'eša  [PRIEST]  𒋖𒀊𒀀  šita-eš3-a  "a priest" 
šita'inana  [PRIEST]  𒋖𒀭𒈹  šita- d inana  "a funerary priest" #uruhhu 
šu  [PESTLE]  𒎎𒋗𒌋  na4 šu-u  "a stone or shell" #šû 
ŠU.ZID  [~FLOUR]  𒋙𒍥  |ŠU2 +ZID2 |  "a designation of flours" 
šua  [OBJECT]  𒄑𒌋𒀀  ĝeš šu4-a  "a wooden item" 
šuagina  [OFFERING]  𒋗𒀀𒄀𒈾;𒋗𒄀𒈾  šu-a-gi-na ;  šu-gi-na  "a type of offering" #šuginû 
šuba  [STONE]  𒈹𒍝;𒎎𒍝𒈽;𒈹;𒍝𒈽·(𒈲);𒍝𒈽·(𒈲𒊭)  šuba3 ;  na4 šuba ;  šuba4 ;  šuba x (MUŠ) ;  šuba x (|MUŠ.ŠA|)  "a precious stone" #šubû 
šubad  [UNIT]  𒋗𒁁  šu-bad  "a unit of length" #ūţu 
šubala  [BIRD]  𒍝𒈽·(𒇴𒊕)𒇲𒄷  šuba x (|LAM.SAĜ|)-la2 mušen  "a bird" 
šublugal  [SOLDIER]  𒊒𒈗  šub-lugal  "a soldier; a worker" 
šudiba  [TREE]  𒄑𒋗𒁳𒁀  ĝeš šu-dib-ba  "a tree" 
šudua  [UNIT]  𒋗𒆕𒀀  šu-du3-a  "a unit of length" #šīzu 
ŠUGIRgunu  [SURCHARGE]  𒋗𒄈𒆦  |ŠU.GIR2 @g|  "a dairy surcharge" 
šugurda  [FUNCTIONARY]  𒋗𒄥𒁕  šu-gur-da  "a functionary" 
šuguru  [CONTAINER?]  𒋗𒍀  šu-guru5  "a container?" #šugurrû 
šuhum  [STONE?]  𒎎𒋗𒄷𒌝  na4 šu-hu-um  "a stone or shell" 
šu'ila  [PRAYER]  𒋗𒅍𒇲  šu-il2-la2  "a kind of prayer; a subscript" 
ŠUKAL  [TREE]  𒄑𒋗𒆗  ĝeš |ŠU.KAL|  "a tree" 
šukarak  [INSTRUMENT]  𒄑𒋗𒃸  ĝeš šu-kara2  "a musical instrument" 
šula'a  [CONSIGNMENT]  𒋗𒇲𒀀  šu-la2-a  "a type of consignment" #qīptu 
šulu  [BIRD]  𒋗𒇽𒄷;𒋗𒉡𒄷  šu-lu2 mušen ;  šu-nu mušen  "a bird" #huqu ;  hāzû 
šum  [FISH]  𒋳𒄩  šum ku6  "a fish" 
šumgamme  [SAW]  𒋳𒃵𒈨;𒍏𒋳𒃵𒈨  šum-gam-me ;  urud šum-gam-me  "a saw" #šaššāru 
šumin  [STONE]  𒎎𒋗𒌋𒌋  na4 šu-min3  "a stone or mineral used in medicine" #šumēnu 
šumunša  [SONG]  𒌀𒁺  šumun-ša4  "a type of song" 
šusi  [OBJECT]  𒋢𒋗𒋛  kuš šu-si  "a leather object" 
šušala  [VESSEL]  𒋗𒇲;𒋗𒊭𒇲;𒋗𒂠𒇲;𒋗𒍑𒇲;𒋙𒇲  šu-la2 ;  šu-ša-la2 ;  šu-še3-la2 ;  šu-uš-la2 ;  šuš-la2  "a (metal) vessel" #kandu 
šušĝar  [VESSEL]  𒋗𒊭𒃻;𒋗𒍑𒃻𒌓𒊕𒁇  šu-ša-gar ;  šu-uš-ĝar zabar  "a metal vessel or basin" #šušmarû 
šušru  [GRAPE]  𒄑𒃾𒋙𒍑𒊒  ĝeš ĝeštin šu2-uš-ru  "a grape" #šušrû 
šušuma  [CONSIGNMENT]  𒋗𒋧𒈠  šu-šum2-ma  "a type of consignment" #puquddû 
šutur  [GARMENT]  𒌆𒈤  tug2 šutur  "a garment" #tuzzu 
šu'ura  [GOOSE]  𒋗𒃡𒊏𒄷;𒋗𒌫𒄷;𒋗𒃡𒄷  šu-ur3-ra mušen ;  šu-ur2 mušen ;  šu-ur3 mušen  "a clipped goose" 
TA×ŠE  [FISH]  𒋫𒊺𒄩𒄩  TAxŠE ku6  "a fish" 
TAba  [STONE]  𒎎𒋫𒁀  na4 TA-ba  "a stone" 
tabba  [VEGETABLE?]  𒋰𒁀𒊬  tab-ba sar  "a vegetable?" #agabu 
TABME  [SAW]  𒋰𒈨  TAB.ME  "a saw" 
talium  [VEGETABLE]  𒋫𒉌𒌝  ta-li2-um  "a vegetable" 
tar  [FISH]  𒋻𒄩  tar ku6  "a kind of fish" 
TAR  [BIRD]  𒋻𒄷  TAR mušen  "a bird" #şibāru 
TAR  [DISEASE]  𒋻  TAR  "a disease" #kettu 
targul  [POLE]  𒈣𒈮;𒈣𒈮·(𒈣𒆕)  targul ;  targul x (|MA2 .KAK|)  "a wooden tool used in weaving; mooring pole; mooring rope; mast" #tarkullu 
tarluh  [PROFESSION]  𒋻𒈛  tar-luh  "a profession" 
te  [BOAT]  𒄑𒋼;𒄑𒋾  ĝeš te ;  ĝeš ti  "a part of a boat, cart or chariot" #dapānu 
teme  [PLANT]  𒉀;𒉀  teme ;  teme2  "a plant" #šāmitu 
tete  [DISEASE]  𒋼𒋼  te-te  "a disease" #suhumu 
ti  [BIRD]  𒀉𒄷𒄷  ti8 mušen  "a bird of prey" #erû 
ti  [FISH]  𒋾𒄩  ti ku6  "a fish" 
ti'arum  [TREE]  𒄑𒋾𒀀𒊒𒌝  ĝeš ti-a-ru-um  "a tree" 
tigidlu  [BIRD]  𒋾𒄄𒇻𒄷;𒋾𒇻;𒋾𒁍𒇽𒄷;𒋾𒁍𒄷𒇽𒀀;𒊮𒋻;𒊮𒈫𒁲;𒊮𒋻·(𒊮𒈫𒋻);𒋾𒀉𒇻;𒁕𒄄𒈝·(𒍪𒍪𒊬)  ti-gi4-lu mušen ;  ti-lu ;  ti-gid2-lu2 mušen ;  ti-gid2 mušen-lu2-a ;  tigidla ;  tigidla3 ;  tigidla x (|ŠA3 .MIN.TAR|) ;  ti-id-lu ;  da-gi4-lum x (|ZU&ZU.SAR|)  "a bird" #tigi(l)lû 
tigidlu  [INSTRUMENT]  𒊮𒋻;𒊮𒋻·(𒊮𒈫𒁲);𒊮𒋻·(𒊮𒈫𒋻);𒄑𒁲𒋻  tigidla ;  tigidla x (|ŠA3 .MIN.DI|) ;  tigidla x (|ŠA3 .MIN.TAR|) ;  ĝeš DI.TAR  "a musical instrument" 
tigul  [POT]  𒂁𒋾𒄢  dug ti-gul  "a pot" #karpatu 
til  [POLE]  𒌀  til  "a pole, part of a wooden object" 
tilima  [CUP]  𒂁𒋾𒅆;𒂁𒋾𒇷𒈠  dug ti-lim ;  dug ti-li-ma  "a cup" #tilimatu 
tilimda  [VESSEL]  𒋾𒅆𒁕  ti-lim-da  "a water vessel" #tilimdû 
tir  [PLANT]  𒌑𒌁  u2 tir  "a plant" 
tirida  [BIRD-CRY]  𒋾𒌷𒁕  ti-ri2-da  "a bird-cry" 
tirida  [BIRD]  𒋾𒌷𒁕𒄷;𒌁𒄭𒄷;𒌁𒁺𒄷  ti-ri2-da mušen ;  tir-dug3 mušen ;  tir-du mušen  "a bird" 
tišub  [POT]  𒂁𒋾𒊒  dug ti-šub  "a pot" #karpatu 
ti'uz  [BIRD]  𒀉𒄷𒍖𒄷;𒀉𒄷𒍗𒄷;𒁕𒍖  ti8-uz mušen ;  ti8-uš2 mušen ;  da-uz  "a bird" #nadru 
tu  [FISH]  𒌅𒄩  tu ku6  "a fish" 
tubatum  [GARMENT]  𒌆𒌅𒁀𒌈  tug2 tu-ba-tum  "a garment" 
tubatum.KU.za  [GARMENT]  𒌆𒌅𒁀𒌈𒆪𒍝  tug2 tu-ba-tum-KU-za  "a garment" 
tug  [PLOW?]  𒌆·(¿)  tug x (LAK483)  "a kind of plow?" 
tuggilima  [PROFESSION]  𒌆𒄃𒈠  tug2-gilim-ma  "a profession" 
tuggun  [GARMENT]  𒌆𒀕;𒌆𒈝  tug2-gun4 ;  tug2-gun5  "a garment" 
tuggur  [PLOW]  𒌆𒆥;𒌆𒄥·(𒊺𒆥);𒄑𒌆𒆥;𒌆𒄥;𒄑𒌆𒋽;𒆸·(𒇥)  tug2-gur10 ;  tug2-gur x (|ŠE.KIN|) ;  ĝeš tug2-gur10 ;  tug2-gur ;  ĝeš tug2-gur8 ;  tukur x (|LAGAB×U|)  "a plow; to plow, to apply a tuggur-plow" 
